ID,month,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,Crop,class
ID_9wjbwx_Jan,Jan,3076.7732,2830.2935,2694.8528,2610.2097,2733.9917,3516.3806,3965.631,3695.8042,4239.161,1457.9154,3381.1267,2499.6543,Rubber,3
ID_iLxBoE_Jan,Jan,2629.7847,2335.6423,2192.6643,1943.8124,2201.705,3215.6162,3687.17,3528.772,4031.6206,1405.3014,2932.6555,1932.3622,Rubber,3
ID_4DAY0n_Jan,Jan,2829.8186,2584.2095,2438.622,2283.5618,2433.9116,3340.515,3811.6255,3611.2595,4089.4368,1410.634,3088.0547,2236.148,Palm,2
ID_UbOt8N_Jan,Jan,2722.1038,2447.3708,2312.8923,2107.984,2348.0193,3413.278,3930.2427,3726.472,4281.8804,1419.2631,3114.83,2123.7134,Palm,2
ID_BAUEIJ_Jan,Jan,2454.624,2169.8232,2027.2214,1774.4175,2031.7886,3120.2207,3649.6133,3482.7454,3991.8442,1361.1069,2768.3672,1766.2946,Rubber,3
ID_dmhKwf_Jan,Jan,3828.3018,3802.0583,3808.517,3982.6487,4072.0784,4820.4937,5317.5435,5001.4966,5668.3896,1735.8093,4983.862,4024.166,Rubber,3
ID_UP2pqR_Jan,Jan,2538.996,2248.2903,2092.9036,1862.133,2118.8362,3149.9507,3658.7998,3482.703,3999.8455,1393.5371,2866.0955,1851.2268,Rubber,3
ID_HGuWip_Jan,Jan,2643.0854,2354.1497,2138.0388,1934.6763,1998.0422,2545.4583,2831.3022,2657.6536,2961.5417,1255.8732,2083.7085,1550.0522,Rubber,3
ID_ZCPRwb_Jan,Jan,2770.572,2537.9312,2413.374,2225.8333,2485.279,3556.0688,4102.435,3917.4214,4499.046,1474.2941,3355.1965,2239.5002,Rubber,3
ID_xDskVY_Jan,Jan,2742.582,2429.93,2261.1406,2058.5059,2197.5833,3092.349,3554.3171,3330.5962,3822.74,1372.333,2621.6848,1894.0073,Palm,2
ID_3h4LVa_Jan,Jan,4705.614,4642.9355,4726.9414,5073.569,5160.8506,5907.3574,6465.69,6018.954,6904.9995,2057.9463,5865.1436,4548.7036,Rubber,3
ID_bCvMpB_Jan,Jan,3712.503,3576.38,3547.9265,3645.992,3796.9788,4671.0317,5186.367,4889.5337,5565.249,1752.5997,4619.968,3504.5981,Rubber,3
ID_uMh6vp_Jan,Jan,2568.6045,2266.6082,2110.7874,1879.075,2095.6582,3062.468,3516.8623,3342.7483,3799.5618,1370.2953,2676.192,1797.2203,Rubber,3
ID_mzJvcR_Jan,Jan,3713.1553,3679.421,3669.5376,3787.684,3949.198,4832.0713,5339.5103,5094.486,5715.174,1817.215,5019.1357,3835.824,Rubber,3
ID_fH3X7V_Jan,Jan,3841.8704,3823.4482,3829.8047,4010.3025,4094.6375,4833.1475,5328.174,5014.2124,5676.5215,1740.4402,5010.9404,4065.5557,Rubber,3
ID_rhgf5K_Jan,Jan,2851.6113,2564.7246,2405.0186,2250.4995,2357.9858,3119.0923,3524.8696,3297.919,3745.1423,1374.6943,2733.1052,2045.692,Palm,2
ID_32HIhX_Jan,Jan,2829.2446,2613.8281,2440.2495,2295.7786,2369.837,2965.0068,3263.957,3113.1946,3431.663,1342.7936,2722.7144,2060.0562,Rubber,3
ID_kso7Y6_Jan,Jan,2571.6682,2293.273,2147.0737,1923.4575,2165.2898,3229.5564,3742.9546,3573.4963,4086.0273,1397.7582,2941.2046,1908.1338,Rubber,3
ID_OjifIQ_Jan,Jan,2596.2915,2298.9116,2148.9988,1889.7394,2140.9082,3165.913,3640.1116,3475.7988,3970.7617,1391.0173,2804.258,1849.0485,Rubber,3
ID_tsWRmF_Jan,Jan,3972.6863,3869.045,3873.0908,4034.481,4156.16,5029.2036,5603.88,5259.1826,6028.048,1787.1635,5262.496,3979.3674,Rubber,3
ID_8HOUqs_Jan,Jan,2654.058,2353.6367,2186.6326,1932.6732,2140.7925,3240.7778,3779.1062,3593.645,4104.167,1401.095,2782.7886,1841.8397,Palm,2
ID_WX9YDA_Jan,Jan,2546.7886,2245.3062,2094.6233,1851.385,2101.167,3188.142,3698.5269,3518.8643,4024.6885,1385.8322,2850.7024,1871.8839,Rubber,3
ID_kgxYtA_Jan,Jan,2554.7317,2266.7156,2114.8843,1875.4752,2142.8396,3205.4822,3732.2476,3556.6328,4101.7373,1398.0215,2938.203,1859.8344,Rubber,3
ID_umjapH_Jan,Jan,2750.4373,2509.0754,2383.033,2235.6309,2433.8557,3413.362,3907.449,3711.6006,4228.3657,1430.2311,3245.8232,2251.5159,Rubber,3
ID_zFYTHU_Jan,Jan,5179.5356,5257.062,5289.8774,5727.1133,5572.2485,6050.289,6558.665,6090.1226,6906.326,1797.8396,6278.9297,5024.8545,Palm,2
ID_pWzJTB_Jan,Jan,2673.8647,2394.6675,2261.3604,2052.1887,2263.6516,3373.695,3935.175,3739.8901,4280.017,1426.4772,3072.398,2076.3784,Palm,2
ID_QgYtV2_Jan,Jan,4466.4165,4504.761,4548.2466,4860.5454,4928.4243,5626.515,6113.554,5779.0835,6492.4697,1977.6552,5689.2827,4462.1587,Rubber,3
ID_lit5HC_Jan,Jan,2870.5332,2648.148,2526.3699,2401.7397,2586.9036,3560.2969,4064.711,3858.797,4391.912,1463.068,3377.937,2373.26,Rubber,3
ID_3VH0uT_Jan,Jan,3198.1992,3005.8882,2888.2917,2833.9646,2929.3503,3671.3948,4103.108,3870.5112,4376.2583,1478.1277,3552.6255,2751.6794,Palm,2
ID_Oa3tjl_Jan,Jan,2636.281,2330.1045,2150.857,1925.2515,2066.4976,2861.9827,3244.129,3051.6436,3442.2346,1324.288,2349.5908,1692.9904,Palm,2
ID_8eLM8J_Jan,Jan,2740.1443,2500.2856,2332.3901,2164.0342,2308.7212,3019.921,3383.5486,3215.0474,3613.3694,1367.5452,2736.7537,1964.7655,Rubber,3
ID_UHEf9r_Jan,Jan,2538.4114,2249.2268,2095.22,1864.732,2111.0261,3119.8206,3617.248,3436.5083,3952.0095,1379.1357,2870.3838,1838.3768,Rubber,3
ID_bvrJMl_Jan,Jan,2528.713,2246.9685,2080.0996,1868.4191,2043.5571,2909.0176,3327.4226,3170.3264,3578.4287,1333.6759,2625.5103,1785.6201,Rubber,3
ID_JSll97_Jan,Jan,2594.8547,2326.606,2225.6187,2018.404,2284.8755,3440.9346,4001.077,3792.547,4364.6597,1458.8201,3132.0857,2112.321,Rubber,3
ID_v3TWLE_Jan,Jan,3185.0059,2973.519,2876.6687,2836.2722,2975.083,3785.4614,4234.4297,3982.7517,4528.5254,1520.301,3756.8186,2913.9072,Rubber,3
ID_zKpSnm_Jan,Jan,3037.1292,2815.0654,2697.8254,2606.8152,2747.1772,3625.2903,4102.9497,3877.7463,4400.726,1502.9989,3475.7024,2619.7175,Palm,2
ID_YNHm9l_Jan,Jan,2537.757,2247.837,2094.0476,1862.8712,2108.78,3130.4502,3633.687,3451.4868,3973.5425,1382.4618,2874.5366,1834.118,Rubber,3
ID_QHgUrm_Jan,Jan,2586.1338,2291.309,2140.8403,1904.1833,2146.3955,3265.1018,3792.2095,3610.9517,4114.625,1414.7559,2915.4092,1906.2968,Rubber,3
ID_8TzKpm_Jan,Jan,2556.1792,2273.9592,2136.5276,1889.5929,2180.0322,3241.3867,3754.446,3588.364,4145.299,1408.2922,2972.8977,1896.4098,Rubber,3
ID_ieUgW9_Jan,Jan,2647.6594,2337.4536,2136.499,1910.704,2012.794,2688.135,3028.4734,2838.4534,3199.2969,1282.7675,2195.0261,1622.8036,Palm,2
ID_S3J7jB_Jan,Jan,2489.0,2189.7686,2001.7874,1768.6448,1931.7158,2648.6523,2985.052,2825.115,3191.8477,1290.687,2279.6367,1574.218,Rubber,3
ID_yh1765_Jan,Jan,2580.343,2283.9854,2133.7952,1894.4679,2134.2527,3266.1714,3800.2573,3618.61,4120.698,1415.1495,2905.6821,1892.3568,Palm,2
ID_68nnDH_Jan,Jan,3346.5447,3201.7444,3157.7305,3177.2957,3360.2288,4382.2017,4960.9526,4704.6934,5371.8755,1622.3629,4602.73,3410.79,Palm,2
ID_hc34JH_Jan,Jan,2533.3015,2243.2515,2087.8892,1844.8431,2058.2327,3075.9084,3549.7698,3392.4941,3870.8738,1345.9138,2835.1353,1820.2257,Rubber,3
ID_SnFErt_Jan,Jan,2612.1704,2312.8838,2162.3586,1936.5271,2169.731,3217.6287,3747.231,3563.5137,4119.7217,1386.4207,2941.7405,1916.4963,Rubber,3
ID_htDkK6_Jan,Jan,3302.4775,3110.962,3035.182,3032.5579,3175.8809,4007.7637,4476.572,4203.169,4793.037,1571.1003,4047.7573,3172.381,Rubber,3
ID_WrQBCo_Jan,Jan,2537.0693,2236.579,2049.9856,1834.5049,1987.4706,2622.7463,2919.336,2761.6301,3098.9897,1304.178,2205.4924,1588.2157,Rubber,3
ID_BiR24C_Jan,Jan,2539.113,2237.606,2053.5557,1825.1223,2002.782,2856.8276,3268.194,3117.8489,3530.7893,1315.2672,2561.9824,1700.0819,Rubber,3
ID_R2Ki50_Jan,Jan,2639.7485,2338.1965,2166.2976,1913.0889,2111.938,3159.887,3671.8254,3486.8013,3978.9985,1384.1223,2693.9446,1793.7728,Palm,2
ID_0qtG4C_Jan,Jan,3107.8152,2934.1008,2855.607,2831.4824,3005.1355,3899.7883,4384.632,4165.4736,4724.384,1542.2422,4101.814,3009.4773,Rubber,3
ID_Hpgkid_Jan,Jan,2512.4844,2222.4026,2079.9531,1829.4536,2107.4683,3145.0122,3637.9731,3468.5366,3992.0188,1384.6552,2838.3572,1808.4479,Rubber,3
ID_scGlYG_Jan,Jan,4039.5483,3965.1643,3929.5095,4110.935,4120.993,4848.505,5387.6147,5067.257,5742.466,1704.952,5077.494,4035.2458,Palm,2
ID_Wkn6iS_Jan,Jan,2575.0112,2289.666,2143.4475,1908.1976,2156.1968,3240.5881,3773.6094,3604.6487,4149.748,1378.6742,2959.025,1909.893,Rubber,3
ID_Aqc6dq_Jan,Jan,2547.1638,2258.3499,2108.9807,1864.4976,2116.1887,3214.7493,3759.5808,3594.394,4139.946,1373.1372,2917.5967,1856.5475,Rubber,3
ID_yvn8RG_Jan,Jan,2497.6782,2205.857,2056.8596,1824.9662,2064.616,3120.9404,3614.742,3455.2642,3934.7563,1387.3126,2767.4275,1805.4595,Rubber,3
ID_lUrRcD_Jan,Jan,3085.7563,2849.9797,2719.501,2650.335,2725.5095,3356.4932,3731.8328,3496.045,3956.8403,1420.7312,3237.9043,2540.6714,Rubber,3
ID_P4N0NB_Jan,Jan,2649.0457,2375.5225,2222.697,2014.5825,2238.9424,3170.879,3632.6116,3447.3088,3946.9338,1392.6609,2857.7573,1939.1084,Rubber,3
ID_esXQrq_Jan,Jan,2860.1887,2634.927,2516.3564,2325.8655,2563.315,3766.439,4368.494,4163.6084,4760.8965,1491.8344,3440.6924,2360.5222,Palm,2
ID_PQ6OsA_Jan,Jan,3744.9438,3672.0554,3640.0422,3768.6404,3864.673,4653.7974,5157.2905,4867.674,5510.431,1734.1327,4778.694,3814.233,Rubber,3
ID_LvJjOD_Jan,Jan,2402.9502,2118.5046,1973.7489,1713.0177,1953.2708,3080.8877,3618.2874,3468.5671,3955.6309,1361.118,2677.8386,1709.9,Rubber,3
ID_4CSRKl_Jan,Jan,2938.8247,2703.6895,2574.5024,2437.2502,2586.1653,3513.9312,4013.1072,3791.56,4322.6143,1428.1534,3273.0327,2364.0461,Palm,2
ID_vw19m2_Jan,Jan,3651.3083,3547.2102,3513.532,3595.7961,3750.5745,4568.398,5037.999,4765.9736,5387.737,1755.3184,4725.5376,3654.1604,Rubber,3
ID_aFxzJl_Jan,Jan,2829.4675,2563.3499,2408.5251,2229.3906,2367.1284,3260.2214,3734.1497,3532.352,4009.648,1383.1688,2917.9146,2069.8735,Palm,2
ID_WH6ddr_Jan,Jan,3789.9111,3760.2446,3729.7686,3830.1223,3946.7773,4828.158,5365.281,5102.139,5746.4272,1727.707,4779.412,3694.196,Palm,2
ID_FHfhnM_Jan,Jan,2591.2246,2296.7544,2164.0762,1927.8485,2182.4421,3307.818,3839.5505,3650.543,4178.6562,1415.3325,2988.4414,1958.1953,Palm,2
ID_huzUOq_Jan,Jan,2756.1052,2492.7725,2371.2676,2176.6287,2426.8042,3529.9915,4070.1138,3872.762,4443.2173,1444.7385,3316.129,2248.18,Rubber,3
ID_n0p0jT_Jan,Jan,3370.3015,3222.3884,3182.0938,3210.735,3388.2522,4380.885,4945.0156,4683.154,5345.4536,1623.4459,4608.198,3444.05,Palm,2
ID_u3yhyI_Jan,Jan,3643.02,3590.4302,3572.2764,3674.3215,3823.6375,4777.047,5347.264,5092.1685,5773.1943,1720.6732,4883.8994,3698.7761,Palm,2
ID_LwLDcy_Jan,Jan,2677.8801,2396.9463,2266.355,2033.5582,2274.925,3497.5413,4102.3887,3902.6309,4478.7407,1446.4221,3053.4246,2001.9677,Palm,2
ID_0gJSJO_Jan,Jan,3168.1204,2947.2964,2832.8735,2782.7078,2888.259,3653.9707,4094.957,3841.0369,4367.451,1504.301,3508.7358,2746.7979,Palm,2
ID_k1XMkW_Jan,Jan,2517.5002,2228.1223,2080.4824,1832.895,2091.6045,3116.9292,3609.8154,3434.3982,3948.0999,1375.2103,2815.525,1805.2288,Rubber,3
ID_pFlhW4_Jan,Jan,2516.5684,2220.4956,2063.0273,1811.584,2050.4456,2987.4941,3395.515,3238.7424,3672.825,1376.6575,2568.8088,1718.1849,Rubber,3
ID_WdZsKe_Jan,Jan,2870.0996,2636.6052,2506.8435,2365.6067,2531.8127,3511.5525,4029.9072,3828.1304,4346.869,1460.441,3339.7383,2363.9055,Palm,2
ID_W6scoG_Jan,Jan,2925.5178,2686.6562,2554.6616,2410.6262,2558.5378,3498.2556,4003.7593,3785.957,4315.2734,1425.6816,3245.0593,2330.4656,Palm,2
ID_mpoMJB_Jan,Jan,3474.0684,3280.7632,3167.0564,3192.1191,3239.9038,3764.0764,4101.8022,3825.0562,4304.6567,1590.9308,3505.4998,2834.7031,Rubber,3
ID_M51eXG_Jan,Jan,2968.4543,2719.7754,2596.3726,2483.769,2627.1416,3469.533,3917.4421,3676.0857,4202.686,1442.2375,3212.8254,2467.4707,Rubber,3
ID_aBXm9U_Jan,Jan,2589.3064,2330.2356,2160.2156,1965.8124,2116.2683,2902.0027,3281.3457,3108.5613,3502.9834,1331.5906,2551.2334,1790.692,Rubber,3
ID_EKT0Wp_Jan,Jan,3379.5837,3264.2002,3205.7363,3231.6677,3370.278,4329.6885,4896.316,4648.2373,5286.4287,1620.499,4479.6025,3472.2058,Palm,2
ID_TZQTq5_Jan,Jan,2614.9343,2325.3918,2160.942,1944.0073,2152.0466,3032.043,3462.6697,3276.323,3746.5085,1365.0115,2657.1926,1808.0435,Rubber,3
ID_Hr61bW_Jan,Jan,2546.757,2258.8032,2111.3298,1869.9612,2139.6074,3195.4868,3717.2698,3548.2173,4095.0234,1398.6078,2945.2122,1872.712,Rubber,3
ID_7hBxAI_Jan,Jan,2525.0012,2240.8855,2070.6194,1844.0,2021.2806,2891.461,3308.7712,3139.6267,3559.2395,1328.0492,2487.2402,1688.9692,Rubber,3
ID_c0Y1a1_Jan,Jan,2513.9553,2224.7166,2070.2156,1838.7552,2083.389,3003.258,3439.7302,3275.9905,3752.4248,1359.913,2768.5518,1813.6494,Rubber,3
ID_Ef8z5z_Jan,Jan,2667.584,2357.091,2176.0132,1961.9946,2091.774,2804.2368,3151.1685,2978.9446,3348.96,1304.4706,2386.1907,1741.8643,Palm,2
ID_MENbqL_Jan,Jan,2658.8293,2366.3953,2249.693,2066.8005,2315.6528,3388.2388,3910.7317,3702.7085,4267.9326,1426.9193,3170.1118,2136.3123,Rubber,3
ID_WUGtdr_Jan,Jan,2643.5444,2368.8296,2236.3594,2006.6548,2233.0674,3209.018,3667.5203,3473.6287,3960.533,1433.2688,2753.1052,1883.2284,Rubber,3
ID_PvUysr_Jan,Jan,2740.156,2455.3884,2289.9155,2076.8086,2236.2256,3209.4824,3709.6755,3510.7761,4005.7664,1393.9081,2766.173,1944.3983,Palm,2
ID_mmUbRw_Jan,Jan,2457.931,2162.827,2011.5432,1760.4725,2021.9723,3165.334,3701.1875,3530.5225,4042.5686,1378.4083,2761.2336,1760.8866,Rubber,3
ID_ikRJQp_Jan,Jan,2510.9978,2221.7751,2069.647,1809.917,2045.8566,3158.4768,3730.2952,3566.588,4103.3564,1374.09,2730.626,1751.5248,Rubber,3
ID_iKTnA8_Jan,Jan,2511.2688,2217.5593,2061.3848,1812.3225,2063.77,3118.0466,3628.7935,3456.0476,3971.242,1381.9458,2786.4302,1770.4583,Rubber,3
ID_j51mAs_Jan,Jan,2464.0535,2168.497,2012.4586,1765.2311,2016.3003,3095.5498,3606.0142,3446.7139,3935.6777,1368.9308,2726.9253,1757.5825,Rubber,3
ID_6mURZ6_Jan,Jan,2674.4905,2380.038,2217.4683,2005.6602,2172.2012,3073.334,3505.6128,3311.6963,3761.194,1373.2372,2676.0146,1911.1711,Rubber,3
ID_ZnFYMV_Jan,Jan,2923.1987,2687.3647,2564.8877,2464.3745,2574.7808,3563.4219,4130.7373,3880.9846,4436.8887,1453.8058,3419.0186,2466.3567,Palm,2
ID_ogZyCg_Jan,Jan,2985.5303,2707.6306,2613.5325,2500.5405,2735.0999,3780.256,4343.4585,4117.4634,4765.2017,1514.4144,3763.5312,2625.935,Rubber,3
ID_ZrNCoj_Jan,Jan,2838.1565,2570.8855,2431.7793,2296.4136,2432.679,3243.9507,3659.198,3455.243,3916.5571,1401.3438,3020.6467,2194.4937,Rubber,3
ID_OGbqDN_Jan,Jan,2761.769,2495.6516,2370.859,2171.3137,2393.3237,3581.9673,4181.7896,3965.5574,4544.311,1461.6589,3191.0957,2172.95,Palm,2
ID_9gBJep_Jan,Jan,2723.0005,2439.042,2269.186,2105.733,2235.0266,2883.497,3213.1519,3008.5444,3410.637,1338.1088,2584.1865,1924.2745,Rubber,3
ID_Fc886A_Jan,Jan,2672.5386,2365.8555,2176.4707,1982.5325,2081.515,2705.3506,3010.034,2825.1157,3160.6836,1303.3429,2299.853,1706.8013,Palm,2
ID_BAGbgY_Jan,Jan,2657.6775,2358.1384,2206.0115,2009.5825,2204.1785,3076.543,3518.1653,3309.0872,3798.9653,1380.288,2835.2173,1939.677,Rubber,3
ID_v1c8OM_Jan,Jan,4063.336,4089.7124,4092.6028,4291.652,4376.041,5176.7915,5701.981,5406.99,6085.1553,1810.602,5231.2627,4121.343,Palm,2
ID_EMtvde_Jan,Jan,3122.9646,2956.5503,2864.137,2780.367,2972.6992,4003.571,4571.4517,4359.89,4955.1562,1554.013,3886.0137,2842.6091,Rubber,3
ID_1iRqQS_Jan,Jan,2648.052,2378.273,2239.9092,2015.0615,2275.8354,3376.4136,3923.4092,3741.8574,4308.804,1431.8558,3093.137,2027.0619,Rubber,3
ID_7ISNsN_Jan,Jan,2626.2502,2333.5693,2177.1958,1974.5282,2167.5222,3049.56,3496.0864,3297.844,3775.41,1373.827,2803.6052,1906.5686,Rubber,3
ID_aL64t2_Jan,Jan,2449.7322,2157.725,2013.3601,1762.1184,2010.7175,3079.5608,3560.2388,3413.0354,3883.9219,1376.2896,2740.201,1763.9211,Rubber,3
ID_NboaXQ_Jan,Jan,2859.285,2607.3105,2451.391,2305.937,2439.5063,3180.659,3573.9504,3378.344,3846.6648,1372.6086,3017.9678,2174.0356,Rubber,3
ID_Z2HDk7_Jan,Jan,2631.519,2380.2,2240.8901,2068.792,2286.1519,3222.594,3687.1638,3512.2266,3981.4944,1424.0807,3088.956,2116.697,Rubber,3
ID_lZ72ng_Jan,Jan,2468.7217,2174.5818,2013.1678,1764.9762,1999.1161,3078.934,3604.5955,3445.8953,3938.4136,1369.7421,2697.968,1739.1509,Rubber,3
ID_Gl4sCL_Jan,Jan,3079.174,2910.3103,2814.5151,2737.7156,2886.8684,3769.6562,4251.1074,4031.875,4545.8374,1545.1753,3571.6394,2688.589,Rubber,3
ID_73r9WI_Jan,Jan,3080.5825,2847.505,2729.3691,2632.2837,2776.0774,3676.2688,4175.413,3925.192,4497.14,1476.5782,3493.4429,2601.4407,Palm,2
ID_5zzUbM_Jan,Jan,4435.529,4509.2725,4526.742,4813.35,4857.866,5493.566,5942.3296,5649.315,6283.796,1941.0292,5483.205,4278.127,Rubber,3
ID_m0dK9n_Jan,Jan,4084.6147,4001.1606,3969.779,4140.7446,4186.4043,4832.0786,5279.3027,4914.3813,5584.5073,1758.5006,4620.1484,3678.574,Palm,2
ID_CZ1qET_Jan,Jan,2792.8462,2541.1567,2396.9182,2236.9944,2370.6345,3308.018,3806.012,3602.3691,4078.319,1428.9979,2955.2646,2130.1458,Palm,2
ID_2N7Gm7_Jan,Jan,2816.2363,2547.6125,2388.5337,2232.2554,2352.6548,3109.8142,3499.3052,3300.7478,3727.4436,1387.5509,2803.6316,2145.535,Rubber,3
ID_7PawpO_Jan,Jan,3047.9712,2839.1694,2744.7097,2657.4375,2836.0962,3879.3271,4443.61,4195.648,4798.2847,1534.2434,3732.4226,2733.9324,Palm,2
ID_TPgOPR_Jan,Jan,2563.174,2263.8623,2054.9043,1840.0082,1944.7341,2501.163,2774.5156,2618.4011,2922.1353,1262.0785,2073.3481,1511.9008,Rubber,3
ID_PcgRT7_Jan,Jan,2694.0593,2395.3325,2217.5276,2040.2561,2173.363,2869.8882,3231.6648,3022.3118,3442.4717,1348.4264,2562.7952,1873.8632,Rubber,3
ID_Omlw9H_Jan,Jan,2498.7646,2192.5774,1993.8993,1763.5479,1892.5636,2504.6482,2779.208,2617.0522,2927.5186,1279.5471,2023.7485,1485.4926,Rubber,3
ID_qub9wC_Jan,Jan,4178.325,4140.027,4143.5176,4405.7417,4432.6133,5108.776,5603.898,5260.595,5957.704,1785.9879,5302.1826,4218.951,Rubber,3
ID_ZHcmvs_Jan,Jan,2836.7466,2571.3826,2420.3914,2241.7646,2385.8477,3305.2703,3792.0422,3584.7751,4079.038,1390.5409,2962.8923,2094.919,Palm,2
ID_T644mc_Jan,Jan,2465.4192,2198.4124,2072.8352,1826.5602,2103.0388,3147.7732,3639.143,3536.435,4016.3447,1476.8895,2922.5906,1901.1337,Cocoa,1
ID_GI7XzY_Jan,Jan,2446.473,2152.489,1991.1644,1753.7067,1970.0863,2952.7126,3402.685,3257.1855,3698.529,1354.6422,2641.1436,1723.3926,Rubber,3
ID_EgLvRM_Jan,Jan,2460.3381,2164.3076,2015.1226,1767.7662,2030.2953,3161.8298,3688.737,3516.5845,4025.9163,1378.9061,2765.899,1771.2662,Rubber,3
ID_4s58Ud_Jan,Jan,2686.3413,2406.7063,2263.962,2052.5298,2265.666,3352.9165,3893.418,3704.6409,4229.2534,1438.6643,3069.1895,2039.413,Rubber,3
ID_rTfMJC_Jan,Jan,3039.223,2830.4368,2683.952,2566.173,2642.5452,3308.2346,3658.9631,3483.3115,3875.5325,1424.9039,3109.3318,2327.3115,Rubber,3
ID_bmyvq9_Jan,Jan,3282.7832,3128.9219,3047.1685,3013.3848,3167.3767,4122.6543,4656.521,4419.708,5023.443,1572.9792,4074.336,3091.0308,Rubber,3
ID_zi9STR_Jan,Jan,2861.434,2603.3975,2464.3123,2316.0334,2434.3171,3270.7458,3739.52,3517.5427,4007.118,1393.1558,2973.5935,2175.2617,Palm,2
ID_etcb5H_Jan,Jan,3183.065,2939.697,2831.6882,2766.681,2898.9219,3762.767,4252.3896,3980.629,4568.8345,1501.1969,3602.675,2726.6875,Palm,2
ID_ai0aU0_Jan,Jan,2679.194,2407.7546,2265.7874,2091.349,2296.3591,3172.8958,3619.9724,3413.648,3915.7578,1392.3145,2978.9265,2071.243,Rubber,3
ID_dpMiad_Jan,Jan,3069.0818,2894.606,2798.0242,2694.0684,2881.9517,3949.1646,4514.924,4299.037,4879.401,1542.7886,3731.499,2713.9224,Rubber,3
ID_jwM6OC_Jan,Jan,2682.6572,2434.7957,2296.9036,2112.365,2332.0452,3347.2417,3853.4917,3669.0286,4180.017,1413.811,3117.9458,2100.022,Rubber,3
ID_Ndx200_Jan,Jan,2681.822,2426.222,2285.6309,2128.0476,2271.1143,3070.4788,3478.6035,3292.0896,3717.8306,1402.9585,2743.3604,2046.2227,Rubber,3
ID_Lfg91e_Jan,Jan,2548.539,2260.7651,2113.949,1871.9147,2143.2698,3201.0637,3723.547,3553.6624,4102.663,1399.7743,2945.2148,1872.7732,Rubber,3
ID_AOC9cz_Jan,Jan,2533.3398,2245.479,2103.2988,1851.0043,2131.8516,3191.459,3700.8662,3532.9443,4077.514,1394.0846,2900.3486,1851.4452,Rubber,3
ID_3Xu0GW_Jan,Jan,2680.4888,2419.436,2273.4294,2048.4636,2244.0603,3284.499,3789.4321,3643.355,4125.0356,1414.7501,2972.4663,1982.8135,Rubber,3
ID_lkizon_Jan,Jan,2520.3665,2235.0837,2092.251,1857.8639,2129.4468,3115.2576,3582.8167,3418.6316,3928.7998,1381.0242,2919.255,1885.2556,Rubber,3
ID_zB0e9Q_Jan,Jan,2503.0493,2207.8584,2060.2166,1817.1046,2063.784,3186.5847,3729.9338,3562.79,4082.3784,1388.3917,2815.1443,1812.89,Rubber,3
ID_x6DnOE_Jan,Jan,3189.119,2977.0076,2897.2563,2879.2852,3048.932,3957.0918,4454.873,4189.9165,4798.205,1569.0073,3938.2776,2935.7954,Rubber,3
ID_QYsn6i_Jan,Jan,3459.5967,3278.3345,3202.5632,3248.3987,3338.8105,4065.6274,4513.997,4214.7476,4807.0703,1602.1292,4047.9558,3251.5457,Palm,2
ID_fjxTeS_Jan,Jan,3883.4944,3861.169,3806.7354,3936.6067,4010.4558,4666.5586,5081.094,4843.9688,5372.064,1764.3145,4521.645,3492.137,Rubber,3
ID_nYp115_Jan,Jan,4437.8545,4429.74,4436.818,4744.076,4696.5146,5272.406,5768.621,5394.514,6118.727,1733.2952,5568.4087,4497.199,Palm,2
ID_vFmh4I_Jan,Jan,3107.5195,2888.5403,2757.8823,2658.014,2782.2322,3623.3586,4084.923,3867.7432,4380.943,1453.3468,3469.8728,2651.4897,Palm,2
ID_f7wWeu_Jan,Jan,2720.5483,2464.0938,2339.9617,2149.3884,2362.4248,3534.7861,4094.4656,3891.9304,4445.7593,1440.9235,3218.0596,2185.5352,Rubber,3
ID_uJwPHq_Jan,Jan,2880.9744,2628.9854,2462.074,2336.5027,2425.0486,3014.6848,3336.8372,3135.7146,3550.7197,1349.58,2851.6462,2136.9397,Rubber,3
ID_e1iiHF_Jan,Jan,3620.6885,3480.2864,3418.2102,3493.5513,3574.4248,4301.5938,4763.3687,4470.567,5077.894,1632.789,4241.359,3390.8809,Palm,2
ID_SrjMbq_Jan,Jan,2458.0496,2167.8875,2020.8639,1778.7913,2033.1481,3142.4597,3659.634,3493.6155,3991.311,1375.7509,2812.0007,1808.6006,Rubber,3
ID_stAPe2_Jan,Jan,2584.9773,2318.4297,2187.212,1923.0326,2147.3037,3253.4573,3747.852,3578.7136,4059.0,1359.406,2798.0867,1841.308,Palm,2
ID_hQtBbA_Jan,Jan,2966.293,2759.8762,2684.236,2558.005,2782.797,3871.8032,4416.799,4227.8506,4807.2305,1573.3741,3706.622,2580.097,Rubber,3
ID_5OnZjE_Jan,Jan,2915.1753,2664.1052,2522.0562,2393.83,2495.2517,3246.2642,3670.7017,3461.3765,3911.8293,1389.8154,3027.459,2244.7378,Palm,2
ID_A2IKKY_Jan,Jan,2996.204,2776.1353,2654.1533,2519.265,2703.2102,3705.259,4231.952,4024.9412,4583.775,1497.5117,3493.2742,2563.2349,Rubber,3
ID_Xyyzwd_Jan,Jan,4225.847,4237.411,4257.4253,4523.433,4585.4307,5279.9575,5744.2485,5441.489,6092.5977,1895.7882,5411.323,4313.635,Rubber,3
